"","razao_social","nome_fantasia","situacao_cadastral","descricao_tipo_logradouro","logradouro","numero","complemento","bairro","cep","uf","codigo_municipio","municipio","codigo_natureza_juridica","cnpj","tipo","endereco","localizacao","lat","lon"
"238","LOJAS AMERICANAS S.A.","","02","RUA","EMILIO MARENGO","534","PARTE","VILA REGENTE FEIJO","03336000","SP","7107","SAO PAULO","2046","33014556048806","LOJAS AMERICANAS","RUA EMILIO MARENGO","SP, SAO PAULO, VILA REGENTE FEIJO, RUA EMILIO MARENGO, LOJAS AMERICANAS S.A.",-23.5392597,-46.4909512
"239","LOJAS AMERICANAS S.A.","","02","AVENIDA","WASHINGTON LUIS","1171","PARTE","SANTO AMARO","04662002","SP","7107","SAO PAULO","2046","33014556048989","LOJAS AMERICANAS","AVENIDA WASHINGTON LUIS","SP, SAO PAULO, SANTO AMARO, AVENIDA WASHINGTON LUIS, LOJAS AMERICANAS S.A.",-23.6231794,-46.6846441
"240","LOJAS AMERICANAS S.A.","","02","AVENIDA","PAES DE BARROS","2885","PARTE","PARQUE DA MOOCA","03149100","SP","7107","SAO PAULO","2046","33014556049101","LOJAS AMERICANAS","AVENIDA PAES DE BARROS","SP, SAO PAULO, PARQUE DA MOOCA, AVENIDA PAES DE BARROS, LOJAS AMERICANAS S.A.",-23.5750545,-46.5870328
"241","LOJAS AMERICANAS S.A.","","02","AVENIDA","BRASIL","1290","","ROMANOPOLIS","08500020","SP","6415","FERRAZ DE VASCONCELOS","2046","33014556050371","LOJAS AMERICANAS","AVENIDA BRASIL","SP, FERRAZ DE VASCONCELOS, ROMANOPOLIS, AVENIDA BRASIL, LOJAS AMERICANAS S.A.",-23.5402778,-46.3666667
"242","LOJAS AMERICANAS S.A.","","02","AVENIDA","NOVE DE JULHO","564","","CENTRO","08550100","SP","6897","POA","2046","33014556051939","LOJAS AMERICANAS","AVENIDA NOVE DE JULHO","SP, POA, CENTRO, AVENIDA NOVE DE JULHO, LOJAS AMERICANAS S.A.",-23.5207781,-46.3430877
"243","LOJAS AMERICANAS S.A.","LOJA 562","02","RUA","SANTA CATARINA","198","","CENTRO","09510120","SP","7077","SAO CAETANO DO SUL","2046","33014556053630","LOJAS AMERICANAS","RUA SANTA CATARINA","SP, SAO CAETANO DO SUL, CENTRO, RUA SANTA CATARINA, LOJAS AMERICANAS S.A.",-23.6128589,-46.5719139
"244","LOJAS AMERICANAS S.A.","LOJA EXPRESS 543","02","RUA","TEODORO SAMPAIO","2799","2809                TERREOE MEZANINO","PINHEIROS","05405250","SP","7107","SAO PAULO","2046","33014556054105","LOJAS AMERICANAS","RUA TEODORO SAMPAIO","SP, SAO PAULO, PINHEIROS, RUA TEODORO SAMPAIO, LOJAS AMERICANAS S.A.",-23.5643345,-46.6894928
"245","LOJAS AMERICANAS S.A.","","02","RUA","GONCALVES GRESPO","78","LUCS 105/ 106/ 107  TERREOPISO","TATUAPE","03066030","SP","7107","SAO PAULO","2046","33014556055411","LOJAS AMERICANAS","RUA GONCALVES GRESPO","SP, SAO PAULO, TATUAPE, RUA GONCALVES GRESPO, LOJAS AMERICANAS S.A.",-23.5388091,-46.5768139
"246","LOJAS AMERICANAS S.A.","","02","RUA","MANOEL DA NOBREGA","712","LOJA  101                       PISO IPE","CENTRO","09910720","SP","6377","DIADEMA","2046","33014556059247","LOJAS AMERICANAS","RUA MANOEL DA NOBREGA","SP, DIADEMA, CENTRO, RUA MANOEL DA NOBREGA, LOJAS AMERICANAS S.A.",-23.6909594,-46.6236161
"247","LOJAS AMERICANAS S.A.","","02","RUA","CATAO","72","LOJA  313,314,315,316,317       PISO LAPA","VILA ROMANA","05049901","SP","7107","SAO PAULO","2046","33014556059590","LOJAS AMERICANAS","RUA CATAO","SP, SAO PAULO, VILA ROMANA, RUA CATAO, LOJAS AMERICANAS S.A.",-23.5214161,-46.7011118
"248","LOJAS AMERICANAS S.A.","LOJA EXPRESS 582","02","RUA","TEODORO SAMPAIO","2174","PAV TERREO E MEZANIN","PINHEIROS","05406150","SP","7107","SAO PAULO","2046","33014556060334","LOJAS AMERICANAS","RUA TEODORO SAMPAIO","SP, SAO PAULO, PINHEIROS, RUA TEODORO SAMPAIO, LOJAS AMERICANAS S.A.",-23.5643345,-46.6894928
"249","LOJAS AMERICANAS S.A.","AMERICANAS EXPRESS","02","RUA","AMADOR BUENO","219","LUC N 10.306","SANTO AMARO","04752005","SP","7107","SAO PAULO","2046","33014556061225","LOJAS AMERICANAS","RUA AMADOR BUENO","SP, SAO PAULO, SANTO AMARO, RUA AMADOR BUENO, LOJAS AMERICANAS S.A.",-23.6527122,-46.7107612
"250","LOJAS AMERICANAS S.A.","AMERICANAS EXPRESS","02","RODOVIA","RAPOSO TAVARES","K 14,5","SUC 3041                  PISO RAPOSO","JARDIM ARPOADOR","05576100","SP","7107","SAO PAULO","2046","33014556061578","LOJAS AMERICANAS","RODOVIA RAPOSO TAVARES","SP, SAO PAULO, JARDIM ARPOADOR, RODOVIA RAPOSO TAVARES, LOJAS AMERICANAS S.A.",-23.5925382,-46.8329752
"251","LOJAS AMERICANAS S.A.","AMERICANAS EXPRESS","02","AVENIDA","VISCONDE DE INHAUMA","973","","OSVALDO CRUZ","09571390","SP","7077","SAO CAETANO DO SUL","2046","33014556062469","LOJAS AMERICANAS","AVENIDA VISCONDE DE INHAUMA","SP, SAO CAETANO DO SUL, OSVALDO CRUZ, AVENIDA VISCONDE DE INHAUMA, LOJAS AMERICANAS S.A.",-23.6370544,-46.5644569
"252","LOJAS AMERICANAS S.A.","AMERICANAS EXPRESS 599","02","AVENIDA","MARECHAL TITO","299","","SAO MIGUEL PAULISTA","08010090","SP","7107","SAO PAULO","2046","33014556063600","LOJAS AMERICANAS","AVENIDA MARECHAL TITO","SP, SAO PAULO, SAO MIGUEL PAULISTA, AVENIDA MARECHAL TITO, LOJAS AMERICANAS S.A.",-23.49329,-46.4426977
"253","LOJAS AMERICANAS S.A.","AMERICANAS EXPRESS 593","02","RUA","MACIEL MONTEIRO","422","","VILA SANTA TERESA","03566000","SP","7107","SAO PAULO","2046","33014556063783","LOJAS AMERICANAS","RUA MACIEL MONTEIRO","SP, SAO PAULO, VILA SANTA TERESA, RUA MACIEL MONTEIRO, LOJAS AMERICANAS S.A.",-23.5392597,-46.4909512
"254","LOJAS AMERICANAS S.A.","LOJA 595","02","RUA","TUIUTI","2117","TERREO","TATUAPE","03307005","SP","7107","SAO PAULO","2046","33014556066456","LOJAS AMERICANAS","RUA TUIUTI","SP, SAO PAULO, TATUAPE, RUA TUIUTI, LOJAS AMERICANAS S.A.",-23.5440509,-46.5744692
"255","LOJAS AMERICANAS S.A.","LOJA 600","02","AVENIDA","MARECHAL TITO","4320","","ITAIM PAULISTA","08115000","SP","7107","SAO PAULO","2046","33014556067347","LOJAS AMERICANAS","AVENIDA MARECHAL TITO","SP, SAO PAULO, ITAIM PAULISTA, AVENIDA MARECHAL TITO, LOJAS AMERICANAS S.A.",-23.49329,-46.4426977
"256","LOJAS AMERICANAS S.A.","LOJAS AMERICANAS S.A.","02","ESTRADA","DO LAGEADO VELHO","514","A 521               LOTE  01, 02 E 03         QUADRA21","GUAIANAZES","08451000","SP","7107","SAO PAULO","2046","33014556070054","LOJAS AMERICANAS","ESTRADA DO LAGEADO VELHO","SP, SAO PAULO, GUAIANAZES, ESTRADA DO LAGEADO VELHO, LOJAS AMERICANAS S.A.",-23.5368017,-46.403911
"257","LOJAS AMERICANAS S.A.","LOJA 618 - AMERICANAS EXPRESS","02","AVENIDA","ALBERTO BYINGTON","1933","","VILA MARIA","02127001","SP","7107","SAO PAULO","2046","33014556071298","LOJAS AMERICANAS","AVENIDA ALBERTO BYINGTON","SP, SAO PAULO, VILA MARIA, AVENIDA ALBERTO BYINGTON, LOJAS AMERICANAS S.A.",-23.5006913,-46.5875948
"258","LOJAS AMERICANAS S.A.","LOJA N 604 - AMERICANAS EXPRESS","02","AVENIDA","ROBERT KENNEDY","2447","LUC 01","JARDIM TRES MARIAS","04772003","SP","7107","SAO PAULO","2046","33014556071611","LOJAS AMERICANAS","AVENIDA ROBERT KENNEDY","SP, SAO PAULO, JARDIM TRES MARIAS, AVENIDA ROBERT KENNEDY, LOJAS AMERICANAS S.A.",-23.6835999,-46.5567839
"259","LOJAS AMERICANAS S.A.","AMERICANAS EXPRESS","02","RUA","TIBURCIO DE SOUZA","162","340","ITAIM PAULISTA","08140000","SP","7107","SAO PAULO","2046","33014556072936","LOJAS AMERICANAS","RUA TIBURCIO DE SOUZA","SP, SAO PAULO, ITAIM PAULISTA, RUA TIBURCIO DE SOUZA, LOJAS AMERICANAS S.A.",-23.5004696,-46.3988922
"260","LOJAS AMERICANAS S.A.","LOJA N 616","02","RUA","DOUTOR CAMPOS MOURA","311","","PARQUE ARTUR ALVIM","03568010","SP","7107","SAO PAULO","2046","33014556073150","LOJAS AMERICANAS","RUA DOUTOR CAMPOS MOURA","SP, SAO PAULO, PARQUE ARTUR ALVIM, RUA DOUTOR CAMPOS MOURA, LOJAS AMERICANAS S.A.",-23.5418799,-46.4838992
"261","LOJAS AMERICANAS S.A.","LOJA 487","02","RUA","CARIJOS","1675","","VILA LINDA","09180001","SP","7057","SANTO ANDRE","2046","33014556075013","LOJAS AMERICANAS","RUA CARIJOS","SP, SANTO ANDRE, VILA LINDA, RUA CARIJOS, LOJAS AMERICANAS S.A.",-23.6855132,-46.5215574
"262","LOJAS AMERICANAS S.A.","LOJAS N 626","02","ESTRADA","DAS TAIPAS","4027","LOJA  02","JARDIM SAO JOAO (JARAGUA)","02995145","SP","7107","SAO PAULO","2046","33014556076842","LOJAS AMERICANAS","ESTRADA DAS TAIPAS","SP, SAO PAULO, JARDIM SAO JOAO (JARAGUA), ESTRADA DAS TAIPAS, LOJAS AMERICANAS S.A.",-23.4335206,-46.7202594
"263","LOJAS AMERICANAS S.A.","LOJA N 073","02","RUA","OLIMPIADAS","360","LOJA DE USO COMERCIA      (LUC) N 222 1PAVIME","VILA OLIMPIA","04551000","SP","7107","SAO PAULO","2046","33014556081846","LOJAS AMERICANAS","RUA OLIMPIADAS","SP, SAO PAULO, VILA OLIMPIA, RUA OLIMPIADAS, LOJAS AMERICANAS S.A.",-23.5956544,-46.6864375
"264","LOJAS AMERICANAS S.A.","LOJA N 632 - AMERICANAS EXPRESS","02","RUA","RUI PIROZZELI","44","","JARDIM BELEM","03811020","SP","7107","SAO PAULO","2046","33014556082303","LOJAS AMERICANAS","RUA RUI PIROZZELI","SP, SAO PAULO, JARDIM BELEM, RUA RUI PIROZZELI, LOJAS AMERICANAS S.A.",-23.4897747,-46.4794578
"265","LOJAS AMERICANAS S.A.","LOJA N 648","02","RUA","PELOTAS","83","LOJA  198","VILA MARIANA","04012000","SP","7107","SAO PAULO","2046","33014556083970","LOJAS AMERICANAS","RUA PELOTAS","SP, SAO PAULO, VILA MARIANA, RUA PELOTAS, LOJAS AMERICANAS S.A.",-23.5818288,-46.6436414
"266","LOJAS AMERICANAS S.A.","LOJA N 1020","02","RUA","LAURINDO ADAMO","40","","RUDGE RAMOS","09624120","SP","7075","SAO BERNARDO DO CAMPO","2046","33014556084357","LOJAS AMERICANAS","RUA LAURINDO ADAMO","SP, SAO BERNARDO DO CAMPO, RUDGE RAMOS, RUA LAURINDO ADAMO, LOJAS AMERICANAS S.A.",-23.6544923,-46.5721507
"267","LOJAS AMERICANAS S.A.","LOJA N 1013","02","RUA","SAO JOAO CLIMACO","685","687","SAO JOAO CLIMACO","04255000","SP","7107","SAO PAULO","2046","33014556084942","LOJAS AMERICANAS","RUA SAO JOAO CLIMACO","SP, SAO PAULO, SAO JOAO CLIMACO, RUA SAO JOAO CLIMACO, LOJAS AMERICANAS S.A.",-23.623455,-46.5914192
"268","LOJAS AMERICANAS S.A.","LOJA N 643","02","RUA","DOS PINHEIROS","1376","","PINHEIROS","05422002","SP","7107","SAO PAULO","2046","33014556085329","LOJAS AMERICANAS","RUA DOS PINHEIROS","SP, SAO PAULO, PINHEIROS, RUA DOS PINHEIROS, LOJAS AMERICANAS S.A.",-23.5679758,-46.6909194
"269","LOJAS AMERICANAS S.A.","LOJA N 652","02","AVENIDA","GUILHERME COTCHING","1812","","VILA MARIA","02113014","SP","7107","SAO PAULO","2046","33014556086481","LOJAS AMERICANAS","AVENIDA GUILHERME COTCHING","SP, SAO PAULO, VILA MARIA, AVENIDA GUILHERME COTCHING, LOJAS AMERICANAS S.A.",-23.5142426,-46.5861456
"270","LOJAS AMERICANAS S.A.","LOJA N 1025","02","AVENIDA","REBOUCAS","3970","LUC 2070            SUBSL 2","PINHEIROS","05402918","SP","7107","SAO PAULO","2046","33014556086724","LOJAS AMERICANAS","AVENIDA REBOUCAS","SP, SAO PAULO, PINHEIROS, AVENIDA REBOUCAS, LOJAS AMERICANAS S.A.",-23.5679758,-46.6909194
"271","LOJAS AMERICANAS S.A.","LOJA N 1029","02","RUA","GIOVANNI BATTISTA PIRELLI","155","LOJA: 349;","VILA HOMERO THON","09111340","SP","7057","SANTO ANDRE","2046","33014556088506","LOJAS AMERICANAS","RUA GIOVANNI BATTISTA PIRELLI","SP, SANTO ANDRE, VILA HOMERO THON, RUA GIOVANNI BATTISTA PIRELLI, LOJAS AMERICANAS S.A.",-23.6661293,-46.4957398
"272","LOJAS AMERICANAS S.A.","LOJA N 1036","02","AVENIDA","DAS NACOES UNIDAS","20.025","LOJA ANCORA G","VILA ALMEIDA","04795100","SP","7107","SAO PAULO","2046","33014556090160","LOJAS AMERICANAS","AVENIDA DAS NACOES UNIDAS","SP, SAO PAULO, VILA ALMEIDA, AVENIDA DAS NACOES UNIDAS, LOJAS AMERICANAS S.A.",-23.6782143,-46.6982781
"273","LOJAS AMERICANAS S.A.","LOJA N 1060","02","AVENIDA","QUINZE DE NOVEMBRO","89","LUC N 1015","CENTRO","06850100","SP","6545","ITAPECERICA DA SERRA","2046","33014556090918","LOJAS AMERICANAS","AVENIDA QUINZE DE NOVEMBRO","SP, ITAPECERICA DA SERRA, CENTRO, AVENIDA QUINZE DE NOVEMBRO, LOJAS AMERICANAS S.A.",-23.715495,-46.850292
"274","LOJAS AMERICANAS S.A.","LOJA N 1103","02","AVENIDA","KENNEDY","700","ESPACO COMERCIAL          N 133","VILA MARLENE","09726901","SP","7075","SAO BERNARDO DO CAMPO","2046","33014556096525","LOJAS AMERICANAS","AVENIDA KENNEDY","SP, SAO BERNARDO DO CAMPO, VILA MARLENE, AVENIDA KENNEDY, LOJAS AMERICANAS S.A.",-23.6835999,-46.5567839
"275","LOJAS AMERICANAS S.A.","LOJA N 715","02","AVENIDA","MATEO BEI","1998","LOTE: LT 04 DA QUADRA DA;","SAO MATEUS","03949200","SP","7107","SAO PAULO","2046","33014556106857","LOJAS AMERICANAS","AVENIDA MATEO BEI","SP, SAO PAULO, SAO MATEUS, AVENIDA MATEO BEI, LOJAS AMERICANAS S.A.",-23.6001095,-46.484862
"276","LOJAS AMERICANAS S.A.","LOJA N 1185","02","RUA","ZILDA","606",": 612;","CASA VERDE ALTA","02545000","SP","7107","SAO PAULO","2046","33014556107667","LOJAS AMERICANAS","RUA ZILDA","SP, SAO PAULO, CASA VERDE ALTA, RUA ZILDA, LOJAS AMERICANAS S.A.",-23.4942684,-46.661293
"277","LOJAS AMERICANAS S.A.","LOJA N 1216","02","AVENIDA","JOSE PINHEIRO BORGES S/N","S/N","LOJA: 410/411; : PAVIMENTO TERREO;","VILA CAMPANELA","08220900","SP","7107","SAO PAULO","2046","33014556113128","LOJAS AMERICANAS","AVENIDA JOSE PINHEIRO BORGES S/N","SP, SAO PAULO, VILA CAMPANELA, AVENIDA JOSE PINHEIRO BORGES S/N, LOJAS AMERICANAS S.A.",-23.5400115,-46.4712884
"278","LOJAS AMERICANAS S.A.","LOJA 1250","02","AVENIDA","ROTARY","624","LUC SSB2001B PISO L2","CENTRO","09721000","SP","7075","SAO BERNARDO DO CAMPO","2046","33014556117972","LOJAS AMERICANAS","AVENIDA ROTARY","SP, SAO BERNARDO DO CAMPO, CENTRO, AVENIDA ROTARY, LOJAS AMERICANAS S.A.",-23.7232218,-46.543195
"279","LOJAS AMERICANAS S.A.","LOJA N 753","02","AVENIDA","DOUTOR ANTONIO MARIA LAET","566","SALAO COMERCIAL N L       32.33.34.35.36.37A.S      NO PISO PLATAFORMA","PARADA INGLESA","02240000","SP","7107","SAO PAULO","2046","33014556119320","LOJAS AMERICANAS","AVENIDA DOUTOR ANTONIO MARIA LAET","SP, SAO PAULO, PARADA INGLESA, AVENIDA DOUTOR ANTONIO MARIA LAET, LOJAS AMERICANAS S.A.",-23.4799266,-46.6025067
"280","LOJAS AMERICANAS S.A.","CENTRO DE DISTRIBUICAO 980","02","ESTRADA","DOS ALPES","333","GALPAODE ESTOCAGEM DOCA 1","JARDIM BELVAL","06423080","SP","6213","BARUERI","2046","33014556119916","LOJAS AMERICANAS","ESTRADA DOS ALPES","SP, BARUERI, JARDIM BELVAL, ESTRADA DOS ALPES, LOJAS AMERICANAS S.A.",-23.5108228,-46.9239991
"281","LOJAS AMERICANAS S.A.","LOJA N 1269","02","AVENIDA","RAIMUNDO PEREIRA DE MAGALHAES","11001","EUC 2011","JARDIM PIRITUBA","02984035","SP","7107","SAO PAULO","2046","33014556121651","LOJAS AMERICANAS","AVENIDA RAIMUNDO PEREIRA DE MAGALHAES","SP, SAO PAULO, JARDIM PIRITUBA, AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, LOJAS AMERICANAS S.A.",-23.4452028,-46.7232481
"282","LOJAS AMERICANAS S.A.","LOJA 766","02","RUA","GIOVANNI BATTISTA PIRELLI","1600","LOJA  11 12 13 14 15            16 17 E 18","VILA HOMERO THON","09111340","SP","7057","SANTO ANDRE","2046","33014556123786","LOJAS AMERICANAS","RUA GIOVANNI BATTISTA PIRELLI","SP, SANTO ANDRE, VILA HOMERO THON, RUA GIOVANNI BATTISTA PIRELLI, LOJAS AMERICANAS S.A.",-23.6661293,-46.4957398
"283","LOJAS AMERICANAS S.A.","LOJA N 789","02","AVENIDA","INDUSTRIAL","600","SUC 326","JARDIM","09080500","SP","7057","SANTO ANDRE","2046","33014556125304","LOJAS AMERICANAS","AVENIDA INDUSTRIAL","SP, SANTO ANDRE, JARDIM, AVENIDA INDUSTRIAL, LOJAS AMERICANAS S.A.",-23.6487033,-46.5312715
"284","LOJAS AMERICANAS S.A.","LOJA N 793","02","RUA","VINTE E QUATRO DE MAIO","224","","REPUBLICA","01041000","SP","7107","SAO PAULO","2046","33014556126106","LOJAS AMERICANAS","RUA VINTE E QUATRO DE MAIO","SP, SAO PAULO, REPUBLICA, RUA VINTE E QUATRO DE MAIO, LOJAS AMERICANAS S.A.",-23.543455,-46.640511
"285","LOJAS AMERICANAS S.A.","LOJA N 967","02","LARGO","SANTA CECILIA","218","","VILA BUARQUE","01225010","SP","7107","SAO PAULO","2046","33014556126297","LOJAS AMERICANAS","LARGO SANTA CECILIA","SP, SAO PAULO, VILA BUARQUE, LARGO SANTA CECILIA, LOJAS AMERICANAS S.A.",-23.5393575,-46.6504873
"286","LOJAS AMERICANAS S.A.","LOJA N 798","02","AVENIDA","MARIA COELHO AGUIAR","215","LOJA  96 A                BLOCO F","JARDIM SAO LUIS","05805000","SP","7107","SAO PAULO","2046","33014556126700","LOJAS AMERICANAS","AVENIDA MARIA COELHO AGUIAR","SP, SAO PAULO, JARDIM SAO LUIS, AVENIDA MARIA COELHO AGUIAR, LOJAS AMERICANAS S.A.",-23.650071,-46.7293492
"287","LOJAS AMERICANAS S.A.","LOJA N 794","02","AVENIDA","RAIMUNDO PEREIRA DE MAGALHAES 1465","1465","SUC 2041/2042/2043","JARDIM IRIS","05145907","SP","7107","SAO PAULO","2046","33014556127005","LOJAS AMERICANAS","AVENIDA RAIMUNDO PEREIRA DE MAGALHAES 1465","SP, SAO PAULO, JARDIM IRIS, AVENIDA RAIMUNDO PEREIRA DE MAGALHAES 1465, LOJAS AMERICANAS S.A.",-23.5066206,-46.7177068
"288","LOJAS AMERICANAS S.A.","LOJA 1279","02","AVENIDA","CRUZEIRO DO SUL","1100","LUC 0316 - A","CANINDE","03033020","SP","7107","SAO PAULO","2046","33014556127773","LOJAS AMERICANAS","AVENIDA CRUZEIRO DO SUL","SP, SAO PAULO, CANINDE, AVENIDA CRUZEIRO DO SUL, LOJAS AMERICANAS S.A.",-23.5216018,-46.623752
"289","LOJAS AMERICANAS S.A.","LOJA 1300","02","AVENIDA","PRESIDENTE CASTELO BRANCO","2079","2089","JARDIM ZAIRA","09321375","SP","6689","MAUA","2046","33014556128745","LOJAS AMERICANAS","AVENIDA PRESIDENTE CASTELO BRANCO","SP, MAUA, JARDIM ZAIRA, AVENIDA PRESIDENTE CASTELO BRANCO, LOJAS AMERICANAS S.A.",-23.6497877,-46.4397093
"290","LOJAS AMERICANAS S.A.","LOJA N 993","02","RUA","SANTO AMARO","468","LOJA","BELA VISTA","01315000","SP","7107","SAO PAULO","2046","33014556133820","LOJAS AMERICANAS","RUA SANTO AMARO","SP, SAO PAULO, BELA VISTA, RUA SANTO AMARO, LOJAS AMERICANAS S.A.",-23.636849,-46.6965293
"291","LOJAS AMERICANAS S.A.","LOJA N 997","02","RUA","DOUTOR JOAO RIBEIRO","546","","PENHA DE FRANCA","03634000","SP","7107","SAO PAULO","2046","33014556133900","LOJAS AMERICANAS","RUA DOUTOR JOAO RIBEIRO","SP, SAO PAULO, PENHA DE FRANCA, RUA DOUTOR JOAO RIBEIRO, LOJAS AMERICANAS S.A.",-23.5234483,-46.5454155
"292","LOJAS AMERICANAS S.A.","LOJAS AMERICANAS S.A.","02","AVENIDA","SANTO AMARO","1645","LOJA  05 E 06","VILA NOVA CONCEICAO","04505002","SP","7107","SAO PAULO","2046","33014556150678","LOJAS AMERICANAS","AVENIDA SANTO AMARO","SP, SAO PAULO, VILA NOVA CONCEICAO, AVENIDA SANTO AMARO, LOJAS AMERICANAS S.A.",-23.636849,-46.6965293
"293","LOJAS AMERICANAS S.A.","LOJAS AMERICANAS S.A.","02","AVENIDA","ARICANDUVA 5555","5555","QUIOSQ15","JARDIM SANTA TEREZINHA (ZONA LESTE)","03527900","SP","7107","SAO PAULO","2046","33014556151054","LOJAS AMERICANAS","AVENIDA ARICANDUVA 5555","SP, SAO PAULO, JARDIM SANTA TEREZINHA (ZONA LESTE), AVENIDA ARICANDUVA 5555, LOJAS AMERICANAS S.A.",-23.567033,-46.5040814
"294","LOJAS AMERICANAS S.A.","LOJAS AMERICANAS S.A.","02","RUA","VOLUNTARIOS DA PATRIA","560","LOJA  13 E 14","SANTANA","02010000","SP","7107","SAO PAULO","2046","33014556151992","LOJAS AMERICANAS","RUA VOLUNTARIOS DA PATRIA","SP, SAO PAULO, SANTANA, RUA VOLUNTARIOS DA PATRIA, LOJAS AMERICANAS S.A.",-23.4822225,-46.6317272
"295","LOJAS AMERICANAS S.A.","","02","AVENIDA","ENGENHEIRO ROBERTO ZUCCOLO 555","555","SUC 1201","VILA RIBEIRO DE BARROS","05307902","SP","7107","SAO PAULO","2046","33014556155637","LOJAS AMERICANAS","AVENIDA ENGENHEIRO ROBERTO ZUCCOLO 555","SP, SAO PAULO, VILA RIBEIRO DE BARROS, AVENIDA ENGENHEIRO ROBERTO ZUCCOLO 555, LOJAS AMERICANAS S.A.",-23.5265167,-46.744662
"296","LOJAS AMERICANAS S.A.","","02","AVENIDA","DE PINEDO","103","","SOCORRO","04764001","SP","7107","SAO PAULO","2046","33014556158229","LOJAS AMERICANAS","AVENIDA DE PINEDO","SP, SAO PAULO, SOCORRO, AVENIDA DE PINEDO, LOJAS AMERICANAS S.A.",-23.6231794,-46.6846441
"297","LOJAS AMERICANAS S.A.","","02","AVENIDA","INTERLAGOS","2255","","JARDIM UMUARAMA","04661903","SP","7107","SAO PAULO","2046","33014556159209","LOJAS AMERICANAS","AVENIDA INTERLAGOS","SP, SAO PAULO, JARDIM UMUARAMA, AVENIDA INTERLAGOS, LOJAS AMERICANAS S.A.",-23.6764565,-46.6765647
"298","LOJAS AMERICANAS S.A.","","02","AVENIDA","VIDA NOVA","28","SALAO E07 - E12           PISO LARANJA","JARDIM MARIA ROSA","06764045","SP","7157","TABOAO DA SERRA","2046","33014556160398","LOJAS AMERICANAS","AVENIDA VIDA NOVA","SP, TABOAO DA SERRA, JARDIM MARIA ROSA, AVENIDA VIDA NOVA, LOJAS AMERICANAS S.A.",-23.6231794,-46.6846441
"299","LOJAS AMERICANAS S.A.","","02","RUA","AMADOR BUENO","229","LOJA  101  102  103  104 ELOJA  105","SANTO AMARO","04752005","SP","7107","SAO PAULO","2046","33014556161360","LOJAS AMERICANAS","RUA AMADOR BUENO","SP, SAO PAULO, SANTO AMARO, RUA AMADOR BUENO, LOJAS AMERICANAS S.A.",-23.6527122,-46.7107612
"300","LOJAS AMERICANAS S.A.","","02","TRAVESSA","MARECHAL DEODORO","976","LOJA  53/74/76","CENTRO","09710020","SP","7075","SAO BERNARDO DO CAMPO","2046","33014556162846","LOJAS AMERICANAS","TRAVESSA MARECHAL DEODORO","SP, SAO BERNARDO DO CAMPO, CENTRO, TRAVESSA MARECHAL DEODORO, LOJAS AMERICANAS S.A.",-23.7109776,-46.5504761
"301","LOJAS AMERICANAS S.A.","","02","RUA","DOMINGOS AGOSTIM","91","LOJA  N  SM-32","CIDADE MAE DO CEU","03306900","SP","7107","SAO PAULO","2046","33014556163907","LOJAS AMERICANAS","RUA DOMINGOS AGOSTIM","SP, SAO PAULO, CIDADE MAE DO CEU, RUA DOMINGOS AGOSTIM, LOJAS AMERICANAS S.A.",-23.5418983,-46.5778701
"302","LOJAS AMERICANAS S.A.","","02","RUA","FIDENCIO RAMOS","302","BLOCO B                   CONJ  23 E 24             PAVMTO2","VILA OLIMPIA","04551010","SP","7107","SAO PAULO","2046","33014556164032","LOJAS AMERICANAS","RUA FIDENCIO RAMOS","SP, SAO PAULO, VILA OLIMPIA, RUA FIDENCIO RAMOS, LOJAS AMERICANAS S.A.",-23.6231794,-46.6846441
"303","LOJAS AMERICANAS S.A.","","02","RUA","VERGUEIRO","1277","","LIBERDADE","01504001","SP","7107","SAO PAULO","2046","33014556164202","LOJAS AMERICANAS","RUA VERGUEIRO","SP, SAO PAULO, LIBERDADE, RUA VERGUEIRO, LOJAS AMERICANAS S.A.",-23.5602324,-46.6379235
"304","MAGAZINE LUIZA S/A","MAGAZINE LUIZA","08","RUA","SILVA JARDIM","31","","BELENZINHO","03057070","SP","7107","SAO PAULO","2046","47960950023849","MAGAZINE LUIZA","RUA SILVA JARDIM","SP, SAO PAULO, BELENZINHO, RUA SILVA JARDIM, MAGAZINE LUIZA S/A",-23.520028,-46.6134024
"305","MAGAZINE LUIZA S/A","MAGAZINE LUIZA","08","AVENIDA","CANGAIBA","2490","","CENTRO","03712001","SP","7107","SAO PAULO","2046","47960950023920","MAGAZINE LUIZA","AVENIDA CANGAIBA","SP, SAO PAULO, CENTRO, AVENIDA CANGAIBA, MAGAZINE LUIZA S/A",-23.5234755,-46.5478062
"306","MAGAZINE LUIZA S/A","MAGAZINE LUIZA","08","AVENIDA","VALDEMAR CARLOS PEREIRA","473","477","VILA TALARICO","03533001","SP","7107","SAO PAULO","2046","47960950024063","MAGAZINE LUIZA","AVENIDA VALDEMAR CARLOS PEREIRA","SP, SAO PAULO, VILA TALARICO, AVENIDA VALDEMAR CARLOS PEREIRA, MAGAZINE LUIZA S/A",-23.547076,-46.5110312
